timestamp,building_id,floor,room_id,room_type,capacity,current_occupancy,occupancy_percentage,entry_count,exit_count,day_type,hour,temperature,utilization_status
2026-03-13 05:00,B3,3,MEET-B3384,Meeting Room,12,1,8.3,0,1,Weekday,5,22.6,Underutilized
2026-03-13 05:15,B1,5,CONF-B1585,Conference Room,100,8,8.0,1,2,Weekday,5,20.7,Underutilized
2026-03-13 06:00,B1,1,CONF-B1192,Conference Room,100,6,6.0,0,1,Weekday,6,22.4,Underutilized
2026-03-13 07:00,B1,4,MEET-B1414,Meeting Room,12,1,8.3,0,2,Weekday,7,21.5,Underutilized
2026-03-13 07:30,B3,5,OFF-B3530,Office,40,2,5.0,1,2,Weekday,7,24.4,Underutilized
2026-03-13 07:45,B2,1,LAB-B2139,Laboratory,15,0,0.0,0,2,Weekday,7,22.8,Underutilized
2026-03-13 08:45,B2,4,OFF-B2449,Office,25,17,68.0,6,4,Weekday,8,23.6,Normally Utilized
2026-03-13 09:45,B3,4,MEET-B3413,Meeting Room,12,9,75.0,7,14,Weekday,9,21.6,Highly Utilized
2026-03-13 10:00,B1,2,LAB-B1217,Laboratory,15,8,53.3,14,0,Weekday,10,23.6,Normally Utilized
2026-03-13 10:15,B2,5,LAB-B2569,Laboratory,15,9,60.0,13,15,Weekday,10,23.2,Normally Utilized
2026-03-13 11:15,B1,4,LAB-B1447,Laboratory,15,1,6.7,13,5,Weekday,11,21.9,Underutilized
2026-03-13 11:45,B2,5,OFF-B2578,Office,25,20,80.0,2,8,Weekday,11,22.7,Highly Utilized
2026-03-13 12:30,B2,2,OFF-B2237,Office,25,17,68.0,12,13,Weekday,12,23.5,Normally Utilized
2026-03-13 13:30,B1,1,COM-B1154,Common Area,60,31,51.7,15,2,Weekday,13,21.0,Normally Utilized
2026-03-13 13:45,B2,5,CONF-B2581,Conference Room,100,85,85.0,7,10,Weekday,13,22.7,Highly Utilized
2026-03-13 14:30,B3,2,MEET-B3255,Meeting Room,12,10,83.3,1,15,Weekday,14,24.1,Highly Utilized
2026-03-13 15:00,B1,1,CLASS-B1158,Classroom,50,37,74.0,9,8,Weekday,15,22.3,Highly Utilized
2026-03-13 15:45,B1,4,CONF-B1462,Conference Room,100,93,93.0,2,9,Weekday,15,22.7,Overcrowded
2026-03-13 16:00,B3,3,CAF-B3325,Cafeteria,120,77,64.2,14,5,Weekday,16,23.7,Normally Utilized
2026-03-13 16:15,B3,4,LAB-B3428,Laboratory,15,11,73.3,12,7,Weekday,16,22.1,Highly Utilized
2026-03-13 16:45,B2,2,COM-B2299,Common Area,60,38,63.3,10,6,Weekday,16,25.0,Normally Utilized
2026-03-13 17:30,B2,1,MEET-B2127,Meeting Room,12,8,66.7,4,3,Weekday,17,21.4,Normally Utilized
2026-03-13 18:15,B3,5,OFF-B3567,Office,40,18,45.0,14,15,Weekday,18,21.1,Normally Utilized
2026-03-13 18:30,B2,4,COM-B2480,Common Area,60,28,46.7,0,3,Weekday,18,21.4,Normally Utilized
2026-03-13 18:45,B2,1,COM-B2195,Common Area,60,30,50.0,0,12,Weekday,18,24.1,Normally Utilized
2026-03-13 19:15,B2,1,CLASS-B2171,Classroom,50,4,8.0,2,0,Weekday,19,21.1,Underutilized
2026-03-13 19:45,B1,2,COM-B1217,Common Area,60,0,0.0,1,0,Weekday,19,22.3,Underutilized
2026-03-13 20:00,B2,4,CLASS-B2431,Classroom,50,0,0.0,0,1,Weekday,20,22.4,Underutilized
2026-03-13 20:15,B1,5,LAB-B1530,Laboratory,15,1,6.7,2,2,Weekday,20,20.6,Underutilized
2026-03-13 21:15,B2,1,CAF-B2133,Cafeteria,120,10,8.3,0,2,Weekday,21,25.1,Underutilized
2026-03-13 22:00,B2,4,CAF-B2425,Cafeteria,120,9,7.5,0,0,Weekday,22,20.9,Underutilized
2026-03-13 22:15,B3,4,CLASS-B3487,Classroom,50,1,2.0,2,1,Weekday,22,25.0,Underutilized
2026-03-13 22:30,B2,2,COM-B2289,Common Area,60,43,71.7,2,2,Weekday,22,21.9,Highly Utilized
2026-03-13 23:00,B1,2,MEET-B1232,Meeting Room,12,1,8.3,1,1,Weekday,23,22.9,Underutilized
2026-03-13 23:30,B1,4,OFF-B1468,Office,40,0,0.0,2,0,Weekday,23,23.1,Underutilized
2026-03-14 00:15,B2,3,CAF-B2376,Cafeteria,120,10,8.3,2,0,Weekend,0,24.0,Underutilized
2026-03-14 00:45,B1,4,CONF-B1411,Conference Room,100,1,1.0,1,1,Weekend,0,22.0,Underutilized
2026-03-14 01:30,B2,2,COM-B2247,Common Area,60,6,10.0,1,2,Weekend,1,23.9,Underutilized
2026-03-14 02:15,B3,1,CAF-B3136,Cafeteria,120,3,2.5,1,2,Weekend,2,23.0,Underutilized
2026-03-14 03:00,B3,1,MEET-B3170,Meeting Room,12,0,0.0,2,0,Weekend,3,20.9,Underutilized
2026-03-14 03:45,B1,4,CAF-B1424,Cafeteria,120,10,8.3,0,0,Weekend,3,23.0,Underutilized
2026-03-14 04:00,B2,4,MEET-B2466,Meeting Room,12,1,8.3,2,0,Weekend,4,20.8,Underutilized
2026-03-14 05:00,B2,3,OFF-B2320,Office,25,1,4.0,0,0,Weekend,5,21.7,Underutilized
2026-03-14 06:00,B2,1,LAB-B2168,Laboratory,15,1,6.7,2,0,Weekend,6,24.4,Underutilized
2026-03-14 06:30,B1,1,OFF-B1198,Office,25,2,8.0,0,2,Weekend,6,21.2,Underutilized
2026-03-14 07:15,B2,1,CLASS-B2145,Classroom,50,2,4.0,1,1,Weekend,7,22.2,Underutilized
2026-03-14 07:45,B1,3,MEET-B1390,Meeting Room,12,0,0.0,0,0,Weekend,7,24.6,Underutilized
2026-03-14 08:00,B1,3,OFF-B1384,Office,25,2,8.0,1,12,Weekend,8,24.5,Underutilized
2026-03-14 08:45,B2,2,MEET-B2244,Meeting Room,12,1,8.3,6,13,Weekend,8,24.0,Underutilized
2026-03-14 09:45,B3,4,COM-B3443,Common Area,60,0,0.0,7,0,Weekend,9,21.6,Underutilized
2026-03-14 10:00,B1,2,CLASS-B1229,Classroom,50,4,8.0,12,9,Weekend,10,22.9,Underutilized
2026-03-14 11:00,B3,1,MEET-B3138,Meeting Room,20,0,0.0,5,13,Weekend,11,20.5,Underutilized
2026-03-14 11:45,B3,2,OFF-B3299,Office,40,4,10.0,9,1,Weekend,11,21.4,Underutilized
2026-03-14 12:30,B3,5,CAF-B3534,Cafeteria,120,6,5.0,3,1,Weekend,12,21.3,Underutilized
2026-03-14 13:00,B3,3,CONF-B3367,Conference Room,100,5,5.0,2,4,Weekend,13,25.4,Underutilized
2026-03-14 13:45,B2,5,OFF-B2533,Office,25,1,4.0,9,5,Weekend,13,23.6,Underutilized
2026-03-14 14:15,B3,4,COM-B3444,Common Area,60,2,3.3,15,15,Weekend,14,21.2,Underutilized
2026-03-14 14:45,B1,5,LAB-B1549,Laboratory,15,0,0.0,7,11,Weekend,14,24.9,Underutilized
2026-03-14 15:30,B2,3,MEET-B2396,Meeting Room,12,1,8.3,11,6,Weekend,15,22.2,Underutilized
2026-03-14 16:15,B1,4,COM-B1499,Common Area,60,7,11.7,11,14,Weekend,16,23.0,Underutilized
2026-03-14 16:45,B1,3,CLASS-B1351,Classroom,50,1,2.0,7,11,Weekend,16,21.2,Underutilized
2026-03-14 17:45,B1,3,CLASS-B1397,Classroom,50,0,0.0,0,0,Weekend,17,22.4,Underutilized
2026-03-14 18:30,B2,1,CLASS-B2120,Classroom,50,5,10.0,4,6,Weekend,18,22.3,Underutilized
2026-03-14 19:30,B3,2,CLASS-B3241,Classroom,50,4,8.0,0,1,Weekend,19,22.5,Underutilized
2026-03-14 19:45,B3,1,MEET-B3143,Meeting Room,20,2,10.0,0,1,Weekend,19,24.9,Underutilized
2026-03-14 20:45,B2,5,LAB-B2597,Laboratory,15,1,6.7,1,1,Weekend,20,22.3,Underutilized
2026-03-14 21:30,B3,3,MEET-B3344,Meeting Room,12,1,8.3,1,1,Weekend,21,22.0,Underutilized
2026-03-14 21:45,B2,1,CLASS-B2161,Classroom,50,0,0.0,2,0,Weekend,21,24.3,Underutilized
2026-03-14 22:00,B1,1,CONF-B1156,Conference Room,100,3,3.0,0,1,Weekend,22,23.9,Underutilized
2026-03-14 23:00,B1,5,LAB-B1579,Laboratory,15,0,0.0,2,0,Weekend,23,25.1,Underutilized
2026-03-14 23:45,B1,4,CLASS-B1416,Classroom,50,4,8.0,0,0,Weekend,23,21.4,Underutilized
2026-03-15 00:45,B1,4,LAB-B1417,Laboratory,15,2,13.3,2,0,Weekend,0,23.7,Underutilized
2026-03-15 01:15,B2,5,CONF-B2553,Conference Room,100,0,0.0,0,1,Weekend,1,21.3,Underutilized
2026-03-15 01:45,B2,1,OFF-B2119,Office,40,3,7.5,0,2,Weekend,1,24.5,Underutilized
2026-03-15 02:30,B2,2,CLASS-B2288,Classroom,50,1,2.0,2,0,Weekend,2,20.7,Underutilized
2026-03-15 03:00,B2,5,OFF-B2515,Office,25,2,8.0,1,0,Weekend,3,21.0,Underutilized
2026-03-15 03:30,B1,1,MEET-B1148,Meeting Room,12,0,0.0,1,0,Weekend,3,24.5,Underutilized
2026-03-15 04:30,B1,3,MEET-B1372,Meeting Room,12,0,0.0,2,0,Weekend,4,21.0,Underutilized
2026-03-15 05:30,B3,3,MEET-B3385,Meeting Room,20,2,10.0,0,2,Weekend,5,25.4,Underutilized
2026-03-15 06:15,B3,2,OFF-B3253,Office,40,4,10.0,1,0,Weekend,6,24.6,Underutilized
2026-03-15 06:45,B3,5,OFF-B3514,Office,25,2,8.0,1,0,Weekend,6,23.2,Underutilized
2026-03-15 07:45,B2,1,OFF-B2190,Office,25,1,4.0,0,0,Weekend,7,24.6,Underutilized
2026-03-15 08:00,B3,4,OFF-B3495,Office,25,2,8.0,3,5,Weekend,8,22.9,Underutilized
2026-03-15 08:30,B1,3,MEET-B1383,Meeting Room,12,1,8.3,15,15,Weekend,8,22.4,Underutilized
2026-03-15 09:15,B1,3,MEET-B1393,Meeting Room,12,1,8.3,10,9,Weekend,9,25.4,Underutilized
2026-03-15 09:30,B3,4,COM-B3442,Common Area,60,7,11.7,7,13,Weekend,9,22.3,Underutilized
2026-03-15 10:00,B2,5,OFF-B2585,Office,25,3,12.0,14,7,Weekend,10,23.2,Underutilized
2026-03-15 10:15,B2,1,COM-B2198,Common Area,60,0,0.0,1,3,Weekend,10,22.9,Underutilized
2026-03-15 10:30,B1,3,CONF-B1375,Conference Room,100,3,3.0,0,2,Weekend,10,25.5,Underutilized
2026-03-15 11:30,B2,4,CLASS-B2483,Classroom,50,0,0.0,10,5,Weekend,11,23.4,Underutilized
2026-03-15 12:15,B2,5,CONF-B2535,Conference Room,100,14,14.0,6,0,Weekend,12,24.9,Underutilized
2026-03-15 13:00,B3,5,CONF-B3526,Conference Room,100,9,9.0,12,6,Weekend,13,21.0,Underutilized
2026-03-15 13:45,B3,1,CONF-B3149,Conference Room,100,9,9.0,4,1,Weekend,13,21.5,Underutilized
2026-03-15 14:15,B1,3,CLASS-B1323,Classroom,50,2,4.0,13,12,Weekend,14,23.7,Underutilized
2026-03-15 14:30,B2,3,MEET-B2341,Meeting Room,12,0,0.0,0,3,Weekend,14,24.0,Underutilized
2026-03-15 15:00,B1,4,CLASS-B1425,Classroom,50,54,108.0,15,13,Weekend,15,21.1,Overcrowded
2026-03-15 15:45,B3,2,CONF-B3217,Conference Room,100,5,5.0,4,5,Weekend,15,21.2,Underutilized
2026-03-15 16:00,B1,3,MEET-B1344,Meeting Room,20,2,10.0,3,5,Weekend,16,25.2,Underutilized
2026-03-15 17:00,B3,3,OFF-B3310,Office,25,1,4.0,7,11,Weekend,17,24.7,Underutilized
2026-03-15 17:30,B2,5,COM-B2570,Common Area,60,2,3.3,3,10,Weekend,17,20.9,Underutilized
2026-03-15 18:00,B2,3,MEET-B2365,Meeting Room,20,1,5.0,2,2,Weekend,18,20.6,Underutilized
2026-03-15 19:00,B2,3,CAF-B2338,Cafeteria,120,10,8.3,2,1,Weekend,19,23.8,Underutilized
2026-03-15 19:30,B1,2,MEET-B1272,Meeting Room,20,1,5.0,2,0,Weekend,19,21.3,Underutilized
2026-03-15 20:15,B2,4,MEET-B2424,Meeting Room,12,1,8.3,2,1,Weekend,20,20.8,Underutilized
2026-03-15 20:30,B2,4,OFF-B2424,Office,25,2,8.0,1,1,Weekend,20,25.0,Underutilized
2026-03-15 20:45,B2,4,MEET-B2445,Meeting Room,20,0,0.0,1,2,Weekend,20,24.3,Underutilized
2026-03-15 21:15,B3,2,MEET-B3297,Meeting Room,12,0,0.0,1,0,Weekend,21,21.4,Underutilized
2026-03-15 21:30,B1,3,COM-B1310,Common Area,60,5,8.3,2,1,Weekend,21,25.4,Underutilized
2026-03-15 22:30,B1,5,LAB-B1546,Laboratory,15,2,13.3,0,1,Weekend,22,23.8,Underutilized
2026-03-15 22:45,B1,4,CLASS-B1453,Classroom,50,0,0.0,1,2,Weekend,22,22.8,Underutilized
2026-03-15 23:30,B3,4,OFF-B3416,Office,25,3,12.0,2,2,Weekend,23,24.6,Underutilized
2026-03-16 00:00,B2,3,CLASS-B2380,Classroom,50,59,118.0,2,0,Weekday,0,22.4,Overcrowded
2026-03-16 00:45,B1,3,MEET-B1316,Meeting Room,20,1,5.0,0,0,Weekday,0,24.5,Underutilized
2026-03-16 01:30,B3,2,OFF-B3245,Office,40,0,0.0,1,2,Weekday,1,22.1,Underutilized
2026-03-16 02:15,B2,4,LAB-B2419,Laboratory,15,0,0.0,0,2,Weekday,2,24.0,Underutilized
2026-03-16 02:30,B1,1,OFF-B1159,Office,25,0,0.0,2,2,Weekday,2,24.2,Underutilized
2026-03-16 03:15,B1,1,MEET-B1196,Meeting Room,20,0,0.0,1,0,Weekday,3,25.3,Underutilized
2026-03-16 03:45,B3,4,COM-B3499,Common Area,60,1,1.7,1,0,Weekday,3,24.1,Underutilized
2026-03-16 04:30,B3,1,OFF-B3170,Office,25,2,8.0,1,1,Weekday,4,21.0,Underutilized
2026-03-16 05:00,B3,5,MEET-B3559,Meeting Room,20,1,5.0,0,1,Weekday,5,22.0,Underutilized
2026-03-16 05:30,B1,5,MEET-B1518,Meeting Room,20,1,5.0,2,1,Weekday,5,22.2,Underutilized
2026-03-16 05:45,B1,2,LAB-B1298,Laboratory,15,0,0.0,0,1,Weekday,5,23.3,Underutilized
2026-03-16 06:15,B2,4,MEET-B2416,Meeting Room,20,0,0.0,1,1,Weekday,6,20.8,Underutilized
2026-03-16 07:15,B1,4,OFF-B1460,Office,40,0,0.0,1,1,Weekday,7,22.6,Underutilized
2026-03-16 08:00,B1,5,COM-B1516,Common Area,60,48,80.0,13,5,Weekday,8,22.0,Highly Utilized
2026-03-16 08:45,B3,3,OFF-B3358,Office,25,16,64.0,4,1,Weekday,8,21.2,Normally Utilized
2026-03-16 09:00,B2,1,COM-B2164,Common Area,60,25,41.7,4,10,Weekday,9,24.7,Normally Utilized
2026-03-16 09:15,B1,3,MEET-B1395,Meeting Room,12,5,41.7,10,3,Weekday,9,23.1,Normally Utilized
2026-03-16 09:30,B3,3,CONF-B3398,Conference Room,100,81,81.0,12,7,Weekday,9,25.4,Highly Utilized
2026-03-16 10:00,B3,4,CLASS-B3461,Classroom,50,33,66.0,12,12,Weekday,10,23.8,Normally Utilized
2026-03-16 10:45,B3,4,CLASS-B3493,Classroom,50,26,52.0,3,4,Weekday,10,21.7,Normally Utilized
2026-03-16 11:30,B3,1,MEET-B3147,Meeting Room,12,10,83.3,13,2,Weekday,11,21.6,Highly Utilized
2026-03-16 11:45,B1,1,OFF-B1182,Office,25,12,48.0,8,11,Weekday,11,21.8,Normally Utilized
2026-03-16 12:15,B3,5,CLASS-B3575,Classroom,50,37,74.0,0,15,Weekday,12,21.4,Highly Utilized
2026-03-16 13:00,B3,4,CONF-B3437,Conference Room,100,84,84.0,1,2,Weekday,13,22.0,Highly Utilized
2026-03-16 13:45,B1,2,CAF-B1264,Cafeteria,120,90,75.0,12,11,Weekday,13,22.1,Highly Utilized
2026-03-16 14:45,B3,2,COM-B3263,Common Area,60,35,58.3,5,10,Weekday,14,21.5,Normally Utilized
2026-03-16 15:45,B3,5,OFF-B3548,Office,25,13,52.0,1,14,Weekday,15,22.8,Normally Utilized
2026-03-16 16:15,B2,2,CONF-B2245,Conference Room,100,81,81.0,13,2,Weekday,16,24.5,Highly Utilized
2026-03-16 17:00,B2,5,OFF-B2526,Office,40,30,75.0,9,9,Weekday,17,21.2,Highly Utilized
2026-03-16 17:15,B1,4,OFF-B1423,Office,40,23,57.5,10,12,Weekday,17,21.5,Normally Utilized
2026-03-16 18:15,B2,4,CONF-B2420,Conference Room,100,66,66.0,0,15,Weekday,18,21.6,Normally Utilized
2026-03-16 19:15,B3,5,OFF-B3530,Office,25,2,8.0,2,2,Weekday,19,23.3,Underutilized
2026-03-16 19:45,B3,3,CONF-B3360,Conference Room,100,6,6.0,0,2,Weekday,19,23.3,Underutilized
2026-03-16 20:15,B1,5,OFF-B1573,Office,25,1,4.0,0,0,Weekday,20,24.7,Underutilized
2026-03-16 21:15,B1,3,OFF-B1366,Office,40,1,2.5,0,2,Weekday,21,24.8,Underutilized
2026-03-16 22:00,B1,2,OFF-B1242,Office,25,0,0.0,2,2,Weekday,22,21.9,Underutilized
2026-03-16 22:45,B1,5,OFF-B1542,Office,40,3,7.5,0,2,Weekday,22,25.2,Underutilized
2026-03-16 23:45,B3,5,COM-B3557,Common Area,60,1,1.7,2,1,Weekday,23,22.8,Underutilized
2026-03-17 00:30,B2,1,MEET-B2140,Meeting Room,20,0,0.0,2,1,Weekday,0,21.1,Underutilized
2026-03-17 01:15,B2,2,CAF-B2276,Cafeteria,120,5,4.2,0,1,Weekday,1,21.4,Underutilized
2026-03-17 02:15,B1,5,MEET-B1528,Meeting Room,20,0,0.0,0,0,Weekday,2,22.9,Underutilized
2026-03-17 03:15,B3,5,MEET-B3580,Meeting Room,20,1,5.0,0,2,Weekday,3,21.1,Underutilized
2026-03-17 03:30,B3,2,CONF-B3280,Conference Room,100,9,9.0,1,0,Weekday,3,24.0,Underutilized
2026-03-17 04:00,B3,2,MEET-B3213,Meeting Room,12,0,0.0,1,2,Weekday,4,22.3,Underutilized
2026-03-17 04:15,B1,3,CAF-B1398,Cafeteria,120,2,1.7,1,0,Weekday,4,25.4,Underutilized
2026-03-17 04:30,B2,1,MEET-B2111,Meeting Room,12,0,0.0,2,2,Weekday,4,24.2,Underutilized
2026-03-17 05:30,B3,4,OFF-B3476,Office,40,1,2.5,1,2,Weekday,5,21.3,Underutilized
2026-03-17 05:45,B3,2,LAB-B3242,Laboratory,15,0,0.0,1,2,Weekday,5,22.2,Underutilized
2026-03-17 06:00,B1,1,MEET-B1162,Meeting Room,12,0,0.0,0,1,Weekday,6,20.7,Underutilized
2026-03-17 06:15,B3,3,OFF-B3389,Office,40,2,5.0,0,1,Weekday,6,24.6,Underutilized
2026-03-17 07:00,B2,2,MEET-B2294,Meeting Room,20,1,5.0,2,2,Weekday,7,20.6,Underutilized
2026-03-17 07:15,B2,1,CAF-B2132,Cafeteria,120,4,3.3,2,2,Weekday,7,24.1,Underutilized
2026-03-17 07:45,B1,3,OFF-B1325,Office,40,48,120.0,2,1,Weekday,7,24.1,Overcrowded
2026-03-17 08:30,B3,2,CLASS-B3253,Classroom,50,37,74.0,4,15,Weekday,8,24.4,Highly Utilized
2026-03-17 08:45,B1,4,CAF-B1460,Cafeteria,120,74,61.7,3,15,Weekday,8,22.0,Normally Utilized
2026-03-17 09:15,B1,5,CAF-B1534,Cafeteria,120,49,40.8,14,15,Weekday,9,22.6,Normally Utilized
2026-03-17 10:00,B1,2,CAF-B1255,Cafeteria,120,63,52.5,7,15,Weekday,10,22.1,Normally Utilized
2026-03-17 11:00,B1,5,OFF-B1513,Office,25,17,68.0,2,8,Weekday,11,21.0,Normally Utilized
2026-03-17 12:00,B1,5,MEET-B1518,Meeting Room,12,7,58.3,8,3,Weekday,12,22.4,Normally Utilized
2026-03-17 12:30,B1,4,MEET-B1491,Meeting Room,20,17,85.0,0,2,Weekday,12,24.1,Highly Utilized
2026-03-17 13:30,B2,5,MEET-B2515,Meeting Room,12,7,58.3,9,15,Weekday,13,23.4,Normally Utilized
2026-03-17 14:30,B1,3,MEET-B1377,Meeting Room,20,15,75.0,7,11,Weekday,14,20.5,Highly Utilized
2026-03-17 14:45,B2,1,CONF-B2121,Conference Room,100,67,67.0,4,14,Weekday,14,20.5,Normally Utilized
2026-03-17 15:15,B2,5,OFF-B2555,Office,40,24,60.0,1,12,Weekday,15,21.1,Normally Utilized
2026-03-17 16:00,B1,5,CLASS-B1523,Classroom,50,26,52.0,14,15,Weekday,16,23.9,Normally Utilized
2026-03-17 16:15,B3,4,MEET-B3444,Meeting Room,20,16,80.0,6,10,Weekday,16,23.7,Highly Utilized
2026-03-17 17:15,B1,4,MEET-B1437,Meeting Room,12,5,41.7,13,9,Weekday,17,21.9,Normally Utilized
2026-03-17 17:45,B3,4,MEET-B3434,Meeting Room,20,10,50.0,2,3,Weekday,17,22.6,Normally Utilized
2026-03-17 18:45,B3,1,LAB-B3112,Laboratory,15,6,40.0,13,0,Weekday,18,24.1,Normally Utilized
2026-03-17 19:15,B3,1,OFF-B3190,Office,25,1,4.0,2,2,Weekday,19,24.6,Underutilized
2026-03-17 20:00,B2,2,CAF-B2220,Cafeteria,120,3,2.5,0,1,Weekday,20,20.9,Underutilized
2026-03-17 20:45,B2,1,OFF-B2192,Office,40,2,5.0,0,0,Weekday,20,23.3,Underutilized
2026-03-17 21:00,B1,1,CLASS-B1187,Classroom,50,1,2.0,1,1,Weekday,21,22.1,Underutilized
2026-03-17 22:00,B3,3,MEET-B3384,Meeting Room,20,0,0.0,1,2,Weekday,22,23.4,Underutilized
2026-03-17 22:45,B3,3,CLASS-B3383,Classroom,50,3,6.0,0,2,Weekday,22,22.3,Underutilized
2026-03-17 23:30,B2,2,OFF-B2245,Office,25,1,4.0,0,0,Weekday,23,22.3,Underutilized
2026-03-18 00:15,B1,3,LAB-B1343,Laboratory,15,0,0.0,0,0,Weekday,0,24.2,Underutilized
2026-03-18 00:30,B3,2,MEET-B3228,Meeting Room,12,1,8.3,1,1,Weekday,0,20.9,Underutilized
2026-03-18 01:00,B3,3,OFF-B3396,Office,25,0,0.0,1,2,Weekday,1,24.6,Underutilized
2026-03-18 01:15,B3,4,LAB-B3491,Laboratory,15,1,6.7,1,0,Weekday,1,22.6,Underutilized
2026-03-18 01:30,B3,1,OFF-B3159,Office,25,1,4.0,1,0,Weekday,1,22.7,Underutilized
2026-03-18 01:45,B2,1,LAB-B2147,Laboratory,15,1,6.7,0,1,Weekday,1,20.9,Underutilized
2026-03-18 02:45,B2,3,OFF-B2388,Office,25,2,8.0,0,2,Weekday,2,22.7,Underutilized
2026-03-18 03:30,B3,5,CAF-B3534,Cafeteria,120,10,8.3,2,1,Weekday,3,23.1,Underutilized
2026-03-18 03:45,B3,1,MEET-B3152,Meeting Room,12,7,58.3,1,0,Weekday,3,22.5,Normally Utilized
2026-03-18 04:15,B3,2,LAB-B3238,Laboratory,15,0,0.0,1,2,Weekday,4,22.8,Underutilized
2026-03-18 05:15,B2,5,OFF-B2573,Office,25,1,4.0,1,0,Weekday,5,25.2,Underutilized
2026-03-18 05:45,B1,4,CLASS-B1445,Classroom,50,4,8.0,1,1,Weekday,5,21.1,Underutilized
2026-03-18 06:45,B3,1,COM-B3141,Common Area,60,5,8.3,1,0,Weekday,6,21.6,Underutilized
2026-03-18 07:45,B3,1,CONF-B3178,Conference Room,100,6,6.0,0,1,Weekday,7,23.3,Underutilized
2026-03-18 08:15,B1,4,MEET-B1433,Meeting Room,12,7,58.3,0,5,Weekday,8,23.9,Normally Utilized
2026-03-18 08:30,B1,4,MEET-B1491,Meeting Room,12,5,41.7,9,8,Weekday,8,21.4,Normally Utilized
2026-03-18 09:30,B3,5,MEET-B3560,Meeting Room,20,12,60.0,1,4,Weekday,9,25.1,Normally Utilized
2026-03-18 10:30,B2,1,OFF-B2153,Office,25,18,72.0,13,0,Weekday,10,21.1,Highly Utilized
2026-03-18 11:15,B1,2,OFF-B1232,Office,40,20,50.0,6,10,Weekday,11,24.9,Normally Utilized
2026-03-18 12:00,B1,4,CAF-B1458,Cafeteria,120,110,91.7,13,0,Weekday,12,23.3,Overcrowded
2026-03-18 12:45,B1,1,MEET-B1136,Meeting Room,12,10,83.3,6,7,Weekday,12,20.5,Highly Utilized
2026-03-18 13:45,B1,4,CONF-B1455,Conference Room,100,69,69.0,2,0,Weekday,13,23.4,Normally Utilized
2026-03-18 14:00,B1,5,MEET-B1585,Meeting Room,20,17,85.0,6,10,Weekday,14,25.1,Highly Utilized
2026-03-18 14:30,B1,3,CONF-B1341,Conference Room,100,82,82.0,6,9,Weekday,14,21.6,Highly Utilized
2026-03-18 14:45,B1,5,CAF-B1578,Cafeteria,120,95,79.2,12,5,Weekday,14,21.5,Highly Utilized
2026-03-18 15:45,B2,1,COM-B2141,Common Area,60,44,73.3,1,10,Weekday,15,21.1,Highly Utilized
2026-03-18 16:00,B2,5,LAB-B2576,Laboratory,15,6,40.0,14,12,Weekday,16,22.4,Normally Utilized
2026-03-18 16:30,B3,1,MEET-B3132,Meeting Room,12,8,66.7,9,10,Weekday,16,25.0,Normally Utilized
2026-03-18 16:45,B1,2,OFF-B1220,Office,25,27,108.0,3,10,Weekday,16,23.6,Overcrowded
2026-03-18 17:00,B3,1,OFF-B3165,Office,40,18,45.0,6,2,Weekday,17,22.6,Normally Utilized
2026-03-18 17:45,B3,1,LAB-B3183,Laboratory,15,9,60.0,8,8,Weekday,17,20.9,Normally Utilized
2026-03-18 18:15,B2,4,OFF-B2491,Office,40,18,45.0,2,13,Weekday,18,24.6,Normally Utilized
2026-03-18 19:15,B2,5,COM-B2593,Common Area,60,5,8.3,0,2,Weekday,19,23.7,Underutilized
2026-03-18 20:00,B1,2,LAB-B1264,Laboratory,15,1,6.7,2,0,Weekday,20,21.8,Underutilized
2026-03-18 20:30,B2,1,LAB-B2148,Laboratory,15,0,0.0,1,2,Weekday,20,21.4,Underutilized
2026-03-18 21:15,B3,5,CONF-B3525,Conference Room,100,0,0.0,0,0,Weekday,21,22.0,Underutilized
2026-03-18 21:45,B3,1,OFF-B3145,Office,40,0,0.0,2,2,Weekday,21,24.5,Underutilized
2026-03-18 22:45,B2,2,LAB-B2221,Laboratory,15,1,6.7,0,0,Weekday,22,25.0,Underutilized
2026-03-18 23:00,B1,3,CLASS-B1354,Classroom,50,0,0.0,2,0,Weekday,23,20.7,Underutilized
2026-03-19 00:00,B3,5,COM-B3594,Common Area,60,1,1.7,0,1,Weekday,0,21.3,Underutilized
2026-03-19 01:00,B2,5,OFF-B2591,Office,40,1,2.5,0,0,Weekday,1,22.0,Underutilized
2026-03-19 02:00,B3,1,OFF-B3188,Office,25,2,8.0,2,0,Weekday,2,23.7,Underutilized
2026-03-19 02:15,B2,4,MEET-B2428,Meeting Room,12,0,0.0,0,1,Weekday,2,23.1,Underutilized
2026-03-19 03:00,B2,1,COM-B2185,Common Area,60,2,3.3,0,2,Weekday,3,25.3,Underutilized
2026-03-19 03:30,B3,5,MEET-B3523,Meeting Room,12,0,0.0,0,1,Weekday,3,24.6,Underutilized
2026-03-19 04:30,B1,4,OFF-B1481,Office,40,1,2.5,1,0,Weekday,4,23.2,Underutilized
2026-03-19 04:45,B3,1,LAB-B3111,Laboratory,15,0,0.0,1,1,Weekday,4,23.6,Underutilized
2026-03-19 05:30,B3,1,CAF-B3196,Cafeteria,120,0,0.0,1,1,Weekday,5,23.2,Underutilized
2026-03-19 05:45,B2,2,CONF-B2210,Conference Room,100,9,9.0,0,1,Weekday,5,21.6,Underutilized
